34	142	2123776
35	142	2123776
36	142	2123776
37	142	2123776
38	142	0
39	142	0
40	142	0
41	142	0
42	142	0
43	142	0
44	142	0
45	142	0
46	142	0
47	142	0
48	142	0
49	142	0
50	142	0
51	142	0
52	142	0
53	142	0
54	142	0
55	142	0
56	142	0
57	142	0
58	142	51200
59	142	51200
34	143	2123776
35	143	2123776
36	143	2123776
37	143	2123776
38	143	0
39	143	0
40	143	0
41	143	0
42	143	0
43	143	0
44	143	0
45	143	0
46	143	0
47	143	0
48	143	0
49	143	0
50	143	0
51	143	0
52	143	0
53	143	0
54	143	0
55	143	0
56	143	0
57	143	0
58	143	51200
59	143	51200
34	144	2123776
35	144	2123776
36	144	2123776
37	144	2123776
38	144	0
39	144	0
40	144	8935448
41	144	8935448
42	144	8935448
43	144	8935448
44	144	8935448
45	144	8935448
46	144	0
47	144	0
48	144	0
49	144	0
50	144	8935448
51	144	8935448
52	144	8935448
53	144	8935448
54	144	8935448
55	144	8935448
56	144	0
57	144	0
58	144	51200
59	144	51200
34	145	2123776
35	145	2123776
36	145	2123776
37	145	2123776
38	145	0
39	145	0
40	145	8935448
41	145	8935448
42	145	8935448
43	145	8935448
44	145	8935448
45	145	8935448
46	145	0
47	145	0
48	145	0
49	145	0
50	145	8935448
51	145	8935448
52	145	8935448
53	145	8935448
54	145	8935448
55	145	8935448
56	145	0
57	145	0
58	145	51200
59	145	51200
34	146	2123776
35	146	2123776
36	146	2123776
37	146	2123776
38	146	2123776
39	146	2123776
40	146	0
41	146	0
42	146	8935448
43	146	8935448
44	146	8935448
45	146	8935448
46	146	8935448
47	146	8935448
48	146	8935448
49	146	8935448
50	146	8935448
51	146	8935448
52	146	8935448
53	146	8935448
54	146	0
55	146	0
56	146	51200
57	146	51200
58	146	51200
59	146	51200
34	147	2123776
35	147	2123776
36	147	2123776
37	147	2123776
38	147	2123776
39	147	2123776
40	147	0
41	147	0
42	147	8935448
43	147	8935448
44	147	8935448
45	147	8935448
46	147	8935448
47	147	8935448
48	147	8935448
49	147	8935448
50	147	8935448
51	147	8935448
52	147	8935448
53	147	8935448
54	147	0
55	147	0
56	147	51200
57	147	51200
58	147	51200
59	147	51200
34	148	2123776
35	148	2123776
36	148	2123776
37	148	2123776
38	148	2123776
39	148	2123776
40	148	2109576
41	148	2109576
42	148	4227224
43	148	4227224
44	148	2109576
45	148	2109576
46	148	2109576
47	148	2109576
48	148	2109576
49	148	2109576
50	148	2109576
51	148	2109576
52	148	4227224
53	148	4227224
54	148	2109576
55	148	2109576
56	148	51200
57	148	51200
58	148	51200
59	148	51200
34	149	2123776
35	149	2123776
36	149	2123776
37	149	2123776
38	149	2123776
39	149	2123776
40	149	2109576
41	149	2109576
42	149	4227224
43	149	4227224
44	149	2109576
45	149	2109576
46	149	2109576
47	149	2109576
48	149	2109576
49	149	2109576
50	149	2109576
51	149	2109576
52	149	4227224
53	149	4227224
54	149	2109576
55	149	2109576
56	149	51200
57	149	51200
58	149	51200
59	149	51200
34	150	2123776
35	150	2123776
36	150	2123776
37	150	2123776
38	150	2109576
39	150	2109576
40	150	8444104
41	150	8444104
42	150	8444104
43	150	8444104
44	150	2109576
45	150	2109576
46	150	8444104
47	150	8444104
48	150	8444104
49	150	8444104
50	150	2109576
51	150	2109576
52	150	4227224
53	150	4227224
54	150	4227224
55	150	4227224
56	150	2109576
57	150	2109576
58	150	51200
59	150	51200
34	151	2123776
35	151	2123776
36	151	2123776
37	151	2123776
38	151	2109576
39	151	2109576
40	151	8444104
41	151	8444104
42	151	8444104
43	151	8444104
44	151	2109576
45	151	2109576
46	151	8444104
47	151	8444104
48	151	8444104
49	151	8444104
50	151	2109576
51	151	2109576
52	151	4227224
53	151	4227224
54	151	4227224
55	151	4227224
56	151	2109576
57	151	2109576
58	151	51200
59	151	51200
34	152	2123776
35	152	2123776
36	152	5242880
37	152	5242880
38	152	2109576
39	152	2109576
40	152	4227224
41	152	4227224
42	152	4227224
43	152	4227224
44	152	4227224
45	152	4227224
46	152	8444104
47	152	8444104
48	152	8444104
49	152	8444104
50	152	4227224
51	152	4227224
52	152	2109576
53	152	2109576
54	152	2109576
55	152	2109576
56	152	2109576
57	152	2109576
58	152	5242880
59	152	5242880
34	153	2123776
35	153	2123776
36	153	5242880
37	153	5242880
38	153	2109576
39	153	2109576
40	153	4227224
41	153	4227224
42	153	4227224
43	153	4227224
44	153	4227224
45	153	4227224
46	153	8444104
47	153	8444104
48	153	8444104
49	153	8444104
50	153	4227224
51	153	4227224
52	153	2109576
53	153	2109576
54	153	2109576
55	153	2109576
56	153	2109576
57	153	2109576
58	153	5242880
59	153	5242880
34	154	2123776
35	154	2123776
36	154	5242880
37	154	5242880
38	154	2109576
39	154	2109576
40	154	8444104
41	154	8444104
42	154	8444104
43	154	8444104
44	154	8444104
45	154	8444104
46	154	8444104
47	154	8444104
48	154	8444104
49	154	8444104
50	154	8444104
51	154	8444104
52	154	8444104
53	154	8444104
54	154	4227224
55	154	4227224
56	154	2109576
57	154	2109576
58	154	5242880
59	154	5242880
34	155	2123776
35	155	2123776
36	155	5242880
37	155	5242880
38	155	2109576
39	155	2109576
40	155	8444104
41	155	8444104
42	155	8444104
43	155	8444104
44	155	8444104
45	155	8444104
46	155	8444104
47	155	8444104
48	155	8444104
49	155	8444104
50	155	8444104
51	155	8444104
52	155	8444104
53	155	8444104
54	155	4227224
55	155	4227224
56	155	2109576
